E 11 400 1 0 1 0 0 0 1 0 0 1 0 0
E 12 687 0 0 1 0 0 0 0 0 0 0 0 0
E 2 1065 1 1 1 0 0 0 1 1 1 1 0 0
E 0 1124 0 0 0 1 0 0 0 0 0 0 1 0
E 5 178 0 0 1 0 0 0 0 0 0 1 0 0
E 6 405 0 0 1 0 0 0 0 0 0 0 0 0
E 9 183 0 0 0 0 0 1 0 0 0 0 0 0
E 7 996 0 0 0 0 1 0 0 0 0 0 0 1
E 11 481 0 0 1 0 0 0 0 0 1 0 1 0
E 12 830 0 1 1 1 1 0 0 1 1 1 1 1
E 0 862 0 0 0 1 1 0 0 0 1 0 1 0
E 4 894 1 0 0 1 0 0 0 0 1 0 0 0
E 5 195 0 1 0 0 0 0 0 1 0 0 0 0
E 6 292 0 0 0 0 0 0 0 0 0 1 1 0
E 7 629 0 0 0 1 1 0 0 0 0 0 0 0
E 13 760 0 0 0 0 0 1 0 0 1 0 0 0
E 0 973 0 0 0 0 1 0 0 0 1 0 0 0
E 4 781 0 0 1 0 0 0 0 0 1 0 0 0
E 0 1113 0 1 1 0 0 0 1 1 1 1 0 1
E 5 84 0 1 1 1 1 1 0 0 1 1 1 1
E 8 456 0 1 0 0 1 1 0 0 1 0 1 1
E 13 585 1 1 0 0 1 0 0 0 1 1 0 1
E 14 162 0 0 1 0 0 0 0 0 0 0 0 0
E 0 636 0 0 0 0 1 0 0 0 0 0 1 1
E 4 924 0 0 1 0 0 0 0 0 0 0 1 0
E 11 1128 1 0 1 1 1 1 1 1 1 1 1 1
E 0 747 0 0 0 1 1 0 0 0 0 0 0 0
E 4 35 0 1 1 1 1 1 1 0 1 1 1 1
E 5 374 0 0 0 1 1 0 0 0 0 0 1 0
E 8 38 0 0 0 1 1 0 0 0 0 0 0 1
E 9 883 0 0 0 0 1 0 0 0 1 0 0 1
E 13 811 0 0 0 0 0 1 0 0 0 0 0 0
E 0 666 0 0 0 1 1 0 0 0 0 0 1 0
E 4 178 1 1 1 1 1 0 0 0 0 1 1 0
E 7 1081 0 0 1 0 0 0 0 0 0 0 0 0
E 13 188 1 1 0 1 0 1 0 1 1 1 0 1
E 14 367 0 0 1 0 0 0 0 0 0 0 0 0
E 1 860 1 1 0 1 1 1 1 0 1 1 0 1
E 2 399 0 1 1 1 0 0 1 1 1 1 1 1
E 1 1120 0 1 0 1 0 0 0 0 1 1 0 1
E 4 321 0 0 1 0 1 1 0 0 1 0 1 0
E 5 552 0 1 0 0 0 0 0 0 0 0 0 0
E 10 898 0 0 0 0 1 0 0 0 0 0 0 1
E 7 1102 0 1 0 0 1 0 0 0 0 1 0 1
E 14 286 0 0 1 1 0 0 0 0 1 0 1 0
E 4 464 0 0 1 0 1 0 0 0 1 1 1 0
E 5 953 0 0 1 0 1 0 0 0 1 0 0 1
E 10 789 0 0 0 0 0 0 0 0 0 0 1 0
E 5 248 0 1 0 0 1 0 0 0 1 0 1 1
E 10 1089 0 0 0 0 0 1 0 0 1 0 1 1
E 13 414 0 1 0 0 0 0 0 0 0 0 0 1
E 1 638 0 1 1 1 1 0 1 1 0 1 0 1
E 2 209 1 0 1 0 0 1 1 0 0 0 0 0
E 5 1054 0 0 0 0 0 0 0 0 0 1 0 0
E 6 745 0 0 0 0 1 0 0 0 1 0 1 0
E 5 970 0 0 0 0 1 0 0 0 0 0 1 0
E 10 740 0 0 0 0 0 0 0 0 0 0 1 0
E 12 90 0 1 1 1 1 0 0 1 0 0 1 1
E 13 495 0 0 0 0 0 1 0 0 0 0 0 0
E 1 495 0 0 0 0 0 0 1 1 0 1 0 0
E 5 859 0 0 0 0 0 1 0 0 1 0 0 0
E 10 631 0 0 0 0 1 0 0 0 0 0 0 0
E 11 786 1 1 1 0 0 0 1 0 0 0 1 0
E 2 1011 0 0 1 0 1 0 1 1 1 0 1 0
E 3 438 0 0 0 1 1 0 0 0 1 0 1 0
E 8 1132 0 0 0 1 1 1 0 0 1 0 1 1
E 7 358 0 0 0 0 1 0 0 0 0 0 0 0
E 12 184 0 1 1 1 0 0 0 0 1 0 1 1
E 2 866 0 0 0 0 0 0 1 0 1 0 1 0
E 7 503 0 1 0 0 0 0 0 0 0 0 0 0
E 10 425 0 0 1 1 1 1 0 0 1 0 1 0
E 9 1146 0 0 0 1 1 1 0 0 1 1 1 1
E 11 65 0 0 1 0 1 1 0 1 0 0 0 0
E 12 414 0 0 1 0 0 0 0 1 0 0 0 0
E 2 644 0 0 1 1 1 0 0 0 1 0 0 0
E 4 1098 1 1 1 1 0 1 0 0 1 1 1 0
E 7 149 0 1 0 0 0 0 0 0 0 0 0 0
E 10 139 0 0 0 0 1 0 0 0 0 0 0 0
E 11 222 0 1 0 0 0 0 1 0 0 0 1 0
E 12 621 0 1 1 0 1 0 0 1 1 1 1 0
E 0 109 0 0 1 1 1 1 1 0 1 1 0 1
E 3 882 0 0 0 0 1 0 0 0 0 0 1 0
E 8 936 1 1 0 1 1 1 1 0 1 1 1 1
E 6 87 0 1 1 0 1 0 0 0 1 0 0 0
E 10 26 0 0 0 1 1 0 0 0 0 0 0 0
E 12 764 0 0 1 0 0 0 0 0 0 0 1 0
E 0 28 0 1 0 1 1 0 0 0 0 1 1 1
E 4 572 1 1 1 1 1 1 0 0 1 0 1 0
E 3 899 1 1 1 1 1 0 1 0 1 0 0 0
E 8 567 0 0 0 1 1 0 0 0 1 0 1 1
E 6 486 1 0 1 0 1 0 0 0 1 0 0 1
E 7 955 0 0 0 1 1 0 0 0 0 0 0 0
E 11 444 0 1 1 0 1 1 0 0 0 0 0 0
E 12 851 0 0 0 0 0 0 0 1 0 0 0 0
E 12 237 0 1 1 0 1 0 0 1 0 1 1 1
E 2 1037 0 1 1 1 1 0 1 0 1 1 1 1
E 3 1040 0 0 1 0 1 0 0 0 0 0 1 0
E 6 369 1 1 1 0 0 0 0 0 1 0 0 1
E 7 968 0 1 0 0 0 0 0 0 0 1 0 0
E 13 651 0 0 0 0 0 1 0 0 0 0 0 0
E 12 802 0 0 1 0 0 0 0 0 0 0 0 0
E 13 1143 0 0 0 0 0 0 0 0 0 0 1 0
E 4 850 1 1 1 0 1 0 0 0 1 1 1 0
E 5 39 0 1 0 1 1 0 1 1 1 1 1 1
E 9 60 1 0 1 1 1 1 1 0 1 1 1 1
E 7 601 0 0 0 0 1 0 0 0 0 0 0 0
E 13 540 0 1 0 1 0 1 1 1 1 1 1 1
E 12 945 0 0 1 0 0 0 0 0 0 0 0 0
E 11 1031 0 0 0 0 0 0 0 0 0 0 0 1
E 14 190 0 0 1 1 1 1 0 0 1 1 1 0
E 0 600 0 0 0 0 0 0 0 0 0 1 0 0
E 4 112 0 0 1 0 0 0 0 0 0 0 0 0
E 13 1022 0 0 0 0 0 0 0 0 0 0 1 0
E 1 926 0 0 1 0 0 0 0 1 0 0 0 0
E 0 759 0 0 0 0 0 0 0 0 0 0 0 1
E 5 362 0 1 0 1 0 0 0 0 0 1 0 0
E 8 194 0 0 0 1 1 1 0 0 1 0 1 1
E 14 135 0 0 1 0 1 1 1 1 1 0 1 0
E 9 991 0 0 0 1 1 0 0 0 0 0 0 1
E 4 150 0 0 1 0 1 1 0 0 1 0 1 0
E 5 763 0 0 1 0 0 0 0 0 0 0 0 0
E 9 760 0 0 0 1 1 0 0 0 1 0 1 1
E 13 160 0 0 0 0 0 0 0 0 1 0 1 0
E 14 331 0 0 0 0 0 0 0 0 1 0 1 0
E 9 585 0 0 0 1 1 0 0 0 1 0 1 1
E 9 994 0 0 0 1 1 0 0 0 1 0 1 0
E 14 762 0 0 1 0 1 0 0 0 0 0 0 0
E 1 553 0 1 1 1 1 1 1 0 1 1 1 1
E 3 103 0 0 0 0 1 0 0 0 1 0 0 0
E 4 436 1 1 1 1 1 1 1 1 1 1 1 1
E 5 925 0 0 0 1 1 0 0 0 1 0 1 0
E 11 592 0 0 0 1 0 0 0 0 0 0 0 0
E 10 1125 0 0 0 0 1 1 0 0 1 0 0 1
E 13 386 0 1 0 0 0 0 1 0 1 0 1 1
E 14 613 0 0 1 0 1 1 0 0 1 0 1 0
E 2 181 0 0 1 1 0 0 0 0 1 0 1 1
E 5 1138 0 0 0 0 1 0 0 0 0 0 1 0
E 6 725 0 1 0 0 0 0 0 0 0 0 0 0
E 5 814 0 0 0 0 0 0 0 0 0 0 1 0
E 10 664 0 0 1 1 1 1 0 0 1 1 1 1
E 11 673 0 0 0 0 0 1 0 0 0 0 0 1
E 12 126 0 0 0 0 0 0 0 0 0 0 1 0
E 14 532 0 1 1 0 1 0 0 0 0 0 1 1
E 2 36 0 0 1 0 0 0 0 0 1 1 1 0
E 11 830 0 0 0 0 0 1 0 0 0 0 0 0
E 12 205 0 1 0 0 0 0 0 0 1 0 1 0
E 13 356 0 0 0 0 0 1 0 0 0 0 0 0
E 1 356 0 1 0 0 0 0 1 1 1 1 0 1
E 2 983 1 1 1 1 1 1 1 1 1 1 1 1
E 3 402 0 0 0 0 1 0 0 0 0 0 1 0
E 8 1032 0 0 0 1 1 1 0 0 1 1 1 1
E 6 1015 0 0 0 0 0 0 0 0 0 1 0 0
E 7 330 0 0 0 0 1 0 0 0 0 0 0 0
E 10 506 0 0 1 1 1 0 0 1 0 0 1 1
E 9 1029 0 0 0 0 1 0 1 0 1 0 1 1
E 12 348 0 0 0 0 0 0 0 0 0 0 1 0
E 1 149 0 0 0 1 0 0 0 0 0 0 0 0
E 2 838 0 1 1 1 1 0 1 0 1 1 1 1
E 3 547 0 0 0 0 0 0 0 0 0 0 1 0
E 6 902 0 0 0 0 0 0 0 0 0 0 1 0
E 7 475 0 0 1 1 1 0 0 0 0 1 0 0
E 10 333 0 1 0 1 0 0 0 0 0 1 0 1
E 11 28 0 0 0 0 0 0 0 0 0 0 0 1
E 2 761 0 0 0 1 0 0 0 0 0 0 0 0
E 3 688 0 1 1 1 1 0 1 1 1 0 1 1
E 6 785 0 0 0 0 0 0 0 0 0 1 0 0
E 7 104 0 0 0 1 1 0 0 0 1 0 1 0
E 10 220 0 0 0 0 1 0 0 0 0 0 0 0
E 11 109 0 0 1 0 0 0 0 0 0 0 0 0
E 12 386 0 1 0 0 0 0 0 0 0 0 1 1
E 2 616 0 0 0 0 0 0 0 0 0 1 0 0
E 8 1013 0 1 0 1 1 0 0 0 1 0 0 1
E 4 1070 0 0 0 0 1 0 0 0 0 1 0 0
E 7 249 0 0 0 1 0 0 0 0 1 0 0 0
E 11 250 0 1 0 1 1 1 1 0 0 1 0 1
E 12 529 0 1 0 0 0 0 0 0 0 0 0 0
E 0 73 0 1 0 0 0 0 0 0 0 0 0 0
E 2 539 0 0 1 0 0 0 0 0 0 0 0 0
E 3 878 0 1 1 1 1 0 0 0 0 0 1 0
E 8 580 0 0 0 0 1 0 0 0 0 0 1 0
E 6 51 0 0 0 0 1 0 0 0 1 0 0 0
E 9 493 0 0 0 0 0 0 0 0 0 0 0 1
E 10 62 0 1 1 1 1 1 1 1 1 1 1 1
E 11 331 0 1 0 1 1 0 0 0 0 1 1 1
E 12 736 0 0 1 0 0 0 0 1 0 0 1 0
E 0 248 0 0 0 1 1 0 1 0 1 0 1 0
E 9 382 1 1 0 1 1 1 0 0 1 0 1 1
E 7 927 0 0 1 0 0 0 0 0 0 0 0 0
E 11 472 0 0 0 0 1 0 0 0 0 0 0 0
E 12 887 0 1 0 1 1 0 1 1 1 1 1 1
E 0 151 0 0 0 0 1 0 0 0 0 1 0 0
E 4 679 1 1 1 1 1 0 1 0 1 1 1 1
E 5 138 0 1 0 1 1 0 0 0 0 0 1 0
E 8 674 0 1 0 0 0 1 0 0 0 0 0 0
E 9 207 0 0 0 0 1 0 0 0 0 0 0 1
E 0 774 0 1 0 1 1 0 0 0 1 1 1 1
E 5 27 0 0 1 1 1 0 1 0 1 0 1 0
E 8 305 0 0 0 0 0 1 0 0 0 0 0 1
E 9 88 1 1 0 1 1 1 0 0 1 1 1 1
E 13 512 0 0 0 0 0 0 0 1 0 0 0 0
E 12 1109 0 0 0 0 1 0 0 0 0 0 0 0
E 0 949 0 1 1 1 1 0 0 0 1 1 1 1
E 9 937 0 0 0 1 1 0 0 0 0 0 0 0
E 13 913 0 0 0 0 1 0 0 0 1 0 0 0
E 12 1060 0 1 1 0 0 0 0 1 0 0 0 0
E 0 548 0 0 0 1 0 0 0 0 0 0 0 0
E 8 111 0 0 0 0 1 1 0 0 1 0 1 0
E 13 994 0 0 0 0 1 1 0 0 1 0 0 0
E 1 1018 0 1 0 0 1 1 0 0 0 1 0 1
E 4 251 1 1 1 0 1 0 0 0 1 1 1 0
E 8 254 0 0 0 0 1 1 0 0 1 0 1 1
E 13 883 0 0 0 0 0 1 0 0 1 0 1 1
E 14 436 0 0 1 0 1 0 0 0 1 0 1 0
E 2 452 0 0 0 0 0 0 0 0 0 0 1 0
E 5 735 0 1 0 0 0 0 0 0 0 0 0 0
E 7 1025 0 1 1 0 0 0 1 1 1 1 0 1
E 14 295 0 0 1 0 0 0 0 0 1 0 0 0
E 2 375 1 1 1 0 1 1 1 1 1 1 1 1
E 3 50 0 0 0 0 1 0 0 0 1 0 0 0
E 4 281 0 0 1 1 1 1 0 0 1 0 1 0
E 5 608 0 1 1 1 1 0 0 0 0 1 1 1
E 1 565 0 0 0 0 1 0 0 0 0 0 0 1
E 0 1120 1 1 0 1 1 1 0 0 1 1 0 1
E 5 1009 0 1 0 0 0 0 0 0 0 0 0 0
E 10 813 0 0 0 0 1 0 0 0 0 0 1 0
E 11 636 0 0 0 0 0 1 0 0 0 1 0 0
E 14 577 0 0 0 0 1 0 0 0 0 0 0 0
E 1 422 0 1 0 0 0 0 0 0 0 0 0 0
E 0 1055 0 0 0 0 1 0 0 0 1 0 0 0
E 3 208 0 0 0 0 0 0 0 0 0 0 1 0
E 5 770 1 1 1 1 1 1 0 0 1 1 1 1
E 10 700 0 0 0 1 0 1 1 1 1 1 1 0
E 12 98 0 0 1 0 0 0 0 0 1 0 1 0
E 14 1008 0 0 1 0 0 0 0 0 0 0 0 0
E 1 471 0 0 1 0 1 1 0 0 1 0 1 1
E 3 353 0 0 0 0 1 0 0 0 0 0 1 0
E 8 1109 0 1 0 0 1 1 0 0 1 0 0 1
E 6 576 0 0 0 0 1 0 0 0 1 0 0 0
E 10 527 0 0 0 0 0 0 0 0 0 0 0 1
E 12 241 0 0 1 0 0 0 1 1 0 0 0 0
E 1 320 0 0 0 1 1 0 1 0 0 1 0 0
E 8 1060 0 1 0 1 1 1 0 0 1 0 0 1
E 6 979 0 1 1 0 0 0 0 0 1 1 0 0
E 7 430 0 0 0 0 1 0 0 0 0 0 0 0
E 10 414 0 1 0 0 0 0 0 0 0 1 0 1
E 12 320 0 0 1 0 1 0 0 0 0 0 1 0
E 14 786 0 1 1 0 1 1 1 0 1 0 1 1
E 1 241 0 0 1 1 1 0 1 0 1 1 0 1
E 2 810 0 0 1 0 1 1 0 0 1 0 1 0
E 3 543 0 0 0 0 0 0 0 0 0 0 1 0
E 6 866 1 0 0 0 0 0 0 0 1 0 0 0
E 10 353 0 0 0 0 1 0 0 0 0 0 0 1
E 11 56 0 0 0 0 0 0 0 0 0 0 0 1
E 1 98 1 1 1 1 1 0 0 1 1 1 0 0
E 2 733 0 0 1 0 1 0 0 0 1 0 1 1
E 3 684 0 0 0 1 1 0 1 1 0 0 1 0
