E 7 12 1 1 1 1 1 1 1 1 1 1 1 1
E 13 4 0 1 0 0 1 1 0 1 1 1 1 1
E 0 7 1 1 1 1 1 1 1 1 1 1 1 1
E 0 10 1 1 1 1 1 1 1 1 1 1 1 1
E 3 7 1 1 1 1 1 1 1 1 0 1 1 1
E 1 11 1 1 1 1 1 1 1 1 1 1 0 1
E 5 8 0 1 1 1 1 1 1 0 1 1 1 1
E 4 0 0 1 1 1 1 0 1 1 1 1 1 1
E 10 8 1 1 1 1 1 1 1 0 1 1 1 1
E 9 0 1 1 0 1 1 1 1 1 1 1 1 1
E 6 7 1 1 1 1 1 1 1 1 1 1 1 1
E 6 10 1 1 1 1 1 1 1 1 1 1 1 1
E 14 1 0 1 1 1 1 1 1 1 1 1 0 1
E 13 7 1 1 1 1 1 1 1 1 1 1 1 1
E 4 10 0 0 1 1 1 0 0 1 1 1 1 1
E 3 2 1 1 1 1 1 1 1 0 1 1 1 0
E 9 14 0 1 0 0 1 0 0 1 1 1 0 0
E 5 11 1 1 1 1 1 1 1 1 1 1 1 1
E 9 3 0 0 0 1 1 1 0 0 0 0 1 0
E 6 0 1 1 1 1 1 1 1 1 1 1 1 1
E 14 2 1 1 1 1 1 1 1 1 1 1 1 1
E 13 10 1 1 0 1 1 1 1 1 1 1 1 1
E 0 1 1 1 1 1 1 1 1 1 1 1 1 1
E 3 12 0 1 1 1 1 0 0 1 1 1 1 0
E 1 12 0 1 1 1 1 1 1 1 1 1 1 1
E 8 12 0 1 1 1 1 1 1 1 1 1 1 1
E 3 1 1 1 1 0 1 0 1 0 0 1 0 0
E 2 11 1 1 1 1 1 1 1 1 1 1 1 1
E 5 14 0 1 1 1 1 0 1 1 1 1 1 0
E 7 8 0 0 1 1 1 1 1 1 1 1 1 1
E 14 8 0 1 1 0 0 0 0 0 0 0 0 0
E 13 0 1 1 0 1 1 1 1 1 1 1 1 1
E 0 14 0 1 1 0 1 0 0 1 1 1 0 1
E 3 11 1 1 1 1 1 1 1 1 1 1 1 0
E 4 12 1 1 1 1 1 1 1 1 1 1 1 0
E 2 12 1 1 1 1 1 1 1 1 1 1 1 1
E 9 4 0 0 0 0 1 0 0 1 0 1 0 1
E 5 1 1 1 1 1 1 1 1 1 1 1 1 1
E 7 2 1 1 1 1 1 1 1 1 1 1 1 1
E 6 14 1 1 1 1 1 1 1 1 1 1 1 1
E 13 3 0 0 0 1 1 1 0 0 0 1 1 0
E 0 11 0 1 1 1 1 1 1 1 1 1 1 1
E 1 10 1 1 1 1 1 1 1 1 1 1 1 1
E 4 1 1 1 1 1 1 1 1 1 1 1 1 1
E 9 7 0 0 1 1 1 1 1 1 1 1 1 1
E 6 4 1 1 1 1 1 1 1 1 1 1 1 1
E 5 4 1 1 1 1 1 0 1 1 1 1 1 1
E 7 1 1 1 1 1 1 1 1 1 1 1 1 1
E 6 11 1 1 1 1 1 1 1 1 1 1 1 1
E 13 6 0 0 0 0 1 1 1 0 1 1 1 1
E 0 8 1 1 1 1 1 1 1 0 1 1 1 1
E 4 11 1 1 1 1 1 1 1 1 1 1 1 1
E 9 13 1 1 1 1 1 1 1 1 1 1 1 1
E 5 10 1 0 1 1 1 1 0 1 1 1 1 1
E 9 2 0 1 1 1 1 0 1 1 1 1 0 1
E 6 1 1 1 1 1 1 1 1 1 1 1 1 1
E 5 7 1 1 1 1 1 1 1 1 1 1 1 1
E 14 12 1 1 1 1 1 1 1 1 1 1 1 1
E 0 2 1 1 1 1 1 1 1 1 1 1 1 1
E 4 8 0 0 1 0 1 0 0 0 0 1 0 0
E 3 0 0 1 1 1 1 1 1 1 0 0 1 0
E 2 8 0 1 1 0 1 1 1 1 1 1 0 1
E 9 8 1 1 1 1 1 1 1 0 1 1 1 1
E 5 13 0 1 1 1 1 1 0 1 1 1 1 1
E 6 2 1 1 1 1 1 1 1 1 1 1 1 1
E 7 11 1 1 1 1 1 1 1 1 1 1 1 1
E 13 12 0 1 1 1 1 1 1 1 1 1 1 1
E 3 10 1 0 1 1 1 0 0 0 0 1 1 0
E 9 11 0 0 0 1 1 1 0 0 1 1 1 1
E 5 0 1 1 1 1 1 1 1 1 1 1 1 1
E 7 14 0 1 1 1 1 0 1 1 1 1 1 0
E 14 10 0 1 1 0 1 0 0 0 1 1 1 0
