# Max Likelihood=  -71545.39906002226  N_real= 1
a= 0
0.1735222637138685 0.0 0.0
0.0 0.1619231003603586 0.0
0.0 0.0 0.45594001633019005

a= 1
0.5482409534700182 1.9993953988662949e-07 0.232073826191548
0.0 0.4140863503138627 0.006471959038547374
0.0965877027611126 0.007288769847543577 0.35584542203379443

a= 2
0.7265825131058049 0.002019268476627488 0.0
0.0 0.20377236482847946 0.0
0.08796063781811114 0.0 1.0483289561005336

a= 3
0.32938729067450545 0.0 0.014821340231813914
0.0 0.9616452060790713 0.0
0.0 0.0 0.4857444994679075

a= 4
0.6812297346594822 0.12741943419766255 0.0
0.0 1.248756130525755 0.0
0.001526814547877465 0.0 0.8928004878597738

a= 5
0.28469104714092147 0.0 0.0
1.4186743956935303e-06 0.6385920187396612 0.0
0.0 0.0 0.3291545630384759

a= 6
0.41052056776755463 0.0 0.0
0.0 0.11774636162049369 0.0
0.0 0.0 0.35990125755786334

a= 7
0.5586043273221203 0.0 0.0
0.015555066559816361 0.04693050717258197 0.0
0.0 0.0 0.25929647099524283

a= 8
0.2878980812219439 0.0 0.0
0.0 0.842958839706772 0.0
0.0 0.0 0.9401313654991588

a= 9
1.0460685690399236 0.0 8.216019853733059e-05
6.0115217700004063e-05 0.41146945575352184 0.0
0.0 0.0 0.40009612557754803

a= 10
0.16443577256438824 0.0 0.0
0.0 1.0266877757997548 0.0
0.0 0.0 1.2162546874208635

a= 11
0.5622938178180578 0.0 0.0
0.13319690971243964 0.9309453122327858 0.0
0.0 0.0 0.2975060322319408

