"c(ev_obs, ev_shuffled)"
4.592481651368599
3.134929502654985
3.143142224270667
3.140689700416607
3.1434048561685253
3.143646627968374
3.1428675355848825
3.141415946571559
3.1423756622749512
3.1432680385617155
3.14645497390925
3.1467589498171002
3.144816591526979
3.144963345700922
3.137915598656137
3.1344950682048114
3.1335483376806224
3.1298973552029605
3.122985944515254
3.127126943590193
3.125235230705192
3.126373877296473
3.1251926211372023
3.126744429307675
3.1274224358447715
3.128393544837588
3.1330909791615156
3.1384587636527392
3.142775714920583
3.1440205215655754
3.1471404810654975
3.1450441369329583
3.147091615177305
3.146128471517846
3.1439336093201256
3.1445884835062783
3.1454766413250184
3.1419201966861765
3.139749516508728
3.135946797138536
3.1366341388400554
3.1365690330113343
3.13111808094146
3.1286317593933353
3.127183809585601
3.1271558626614318
3.1305113408699206
3.132635795522618
3.133945770620252
3.1307661085030007
3.132222397216297
3.1341844907211565
3.1395123432322736
3.136806464652762
3.1394833301454454
3.1338065287768586
3.13013503068004
3.128097957957229
3.1335784231869486
3.1375965299991453
3.1384232416469704
3.140844886929629
3.1370030210777067
3.1365767970498113
3.132999511741081
3.1365060959496462
3.1330986739365643
3.1263333771381374
3.1259680982885114
3.131011614324758
3.1323096135350315
3.1329209187521094
3.132603904327246
3.1302188080117777
3.131534352715403
3.1245204974125462
3.1253219600589004
3.128825553004556
3.1341466328891547
3.1329970719218805
3.1390751345246475
3.1376910234249893
3.1355988613549117
3.141758374936523
3.1387982406757056
3.1392536428725757
3.13874316328068
3.1419761523447964
3.1355062512337044
3.1370388206449165
3.1374002699392562
3.1410728133938246
3.1428020680644537
3.141501596743986
3.1417672918556137
3.14330359196153
3.1460589627391524
3.138750412774221
3.1433513873414345
3.1418199197294747
3.1466306035891694
3.1415292552973506
3.1366360193851515
3.1352872475600986
3.1373850266216268
3.1403437726232997
3.144697187885668
3.143987767798401
3.1427136113679923
3.141789040225818
3.1414618643885515
3.1403250092373467
3.1395425478623578
3.142881703662244
3.140482494078769
3.135604168686976
3.1337872277135133
3.133683035377325
3.1369902562487084
3.1397258125324776
3.142712313182228
3.14079616618534
3.146551645789673
3.1446749852210427
3.153377421095404
3.1501762120249683
3.1510577097059054
3.1514880064204323
3.1450225445067783
3.145815263474115
3.1464554492177093
3.141076763654356
3.1384462128806034
3.135734771237084
3.13818102961823
3.1351409111622166
3.1335807511993075
3.131024958143812
3.1367375211186888
3.134056959846787
3.1366731730687145
3.1380409082914613
3.1407452142120023
3.1367584300792517
3.1371234970842345
3.1370011075376794
3.1359466464847245
3.1437504914274146
3.1470621170682294
3.1475536369597346
3.149853164185482
3.148037028555011
3.14986502616634
3.147706491484811
3.146999254483288
3.1483972323398883
3.139927439733128
3.1402191450754375
3.137653718335148
3.13752133873436
3.134646113779909
3.13889123575564
3.1403976098930304
