"","chaperone1","chaperone2","protein","prot_name","obs_percent","random_percent"
"7493","HSPD1","AFG3L2","ENSG00000120254","MTHFD1L",0.0833333333333333,1
"7494","HSPD1","AFG3L2","ENSG00000198721","ECI2",0.166666666666667,1
"7495","HSPD1","AFG3L2","ENSG00000131844","MCCC2",0.333333333333333,1
"7496","HSPD1","AFG3L2","ENSG00000146085","MUT",0.416666666666667,1
"7497","HSPD1","AFG3L2","ENSG00000122696","SLC25A51",0.0833333333333333,1
"7498","HSPD1","AFG3L2","ENSG00000154518","ATP5G3",0.166666666666667,1
"7499","HSPD1","AFG3L2","ENSG00000138138","ATAD1",0.25,1
"7500","HSPD1","AFG3L2","ENSG00000154814","OXNAD1",0.25,1
"7501","HSPD1","AFG3L2","ENSG00000117593","DARS2",0.833333333333333,1
"7502","HSPD1","AFG3L2","ENSG00000111639","MRPL51",0.0833333333333333,1
"7503","HSPD1","AFG3L2","ENSG00000135241","PNPLA8",0.0833333333333333,1
"7504","HSPD1","AFG3L2","ENSG00000103150","MLYCD",0.0833333333333333,1
"7505","HSPD1","AFG3L2","ENSG00000250799","PRODH2",0.0833333333333333,1
"7506","HSPD1","AFG3L2","ENSG00000082212","ME2",0.333333333333333,1
"7507","HSPD1","AFG3L2","ENSG00000178952","TUFM",0.25,1
"7508","HSPD1","AFG3L2","ENSG00000014824","SLC30A9",0.5,1
"7509","HSPD1","AFG3L2","ENSG00000155906","RMND1",0.0833333333333333,1
"7510","HSPD1","AFG3L2","ENSG00000116688","MFN2",0.166666666666667,1
"7511","HSPD1","AFG3L2","ENSG00000163528","CHCHD4",0.25,1
"7512","HSPD1","AFG3L2","ENSG00000004779","NDUFAB1",0.166666666666667,1
"7513","HSPD1","AFG3L2","ENSG00000173085","COQ2",0.0833333333333333,1
"7514","HSPD1","AFG3L2","ENSG00000164494","PDSS2",0.166666666666667,1
"7515","HSPD1","AFG3L2","ENSG00000113790","EHHADH",0.166666666666667,1
"7516","HSPD1","AFG3L2","ENSG00000135776","ABCB10",0.416666666666667,1
"7517","HSPD1","AFG3L2","ENSG00000131368","MRPS25",0.0833333333333333,1
"7518","HSPD1","AFG3L2","ENSG00000177646","ACAD9",0.166666666666667,1
"7519","HSPD1","AFG3L2","ENSG00000177150","FAM210A",0.5,1
"7520","HSPD1","AFG3L2","ENSG00000110090","CPT1A",0.0833333333333333,1
"7521","HSPD1","AFG3L2","ENSG00000198814","GK",0.166666666666667,1
"7522","HSPD1","AFG3L2","ENSG00000157326","DHRS4",0.0833333333333333,1
"7523","HSPD1","AFG3L2","ENSG00000186314","PRELID2",0.166666666666667,1
"7524","HSPD1","AFG3L2","ENSG00000146729","NIPSNAP2",0.166666666666667,1
"7525","HSPD1","AFG3L2","ENSG00000112996","MRPS30",0.416666666666667,1
"7526","HSPD1","AFG3L2","ENSG00000137513","NARS2",0.416666666666667,1
"7527","HSPD1","AFG3L2","ENSG00000132541","RIDA",0.0833333333333333,1
"7528","HSPD1","AFG3L2","ENSG00000116096","SPR",0.0833333333333333,1
"7529","HSPD1","AFG3L2","ENSG00000137124","ALDH1B1",0.166666666666667,1
"7530","HSPD1","AFG3L2","ENSG00000126953","TIMM8A",0.416666666666667,1
"7531","HSPD1","AFG3L2","ENSG00000078668","VDAC3",0.0833333333333333,1
"7532","HSPD1","AFG3L2","ENSG00000085491","SLC25A24",0.0833333333333333,1
"7533","HSPD1","AFG3L2","ENSG00000072756","TRNT1",0.25,1
"7534","HSPD1","AFG3L2","ENSG00000119912","IDE",0.166666666666667,1
"7535","HSPD1","AFG3L2","ENSG00000170855","TRIAP1",0.0833333333333333,1
"7536","HSPD1","AFG3L2","ENSG00000132300","PTCD3",0.416666666666667,1
"7537","HSPD1","AFG3L2","ENSG00000006695","COX10",0.333333333333333,1
"7538","HSPD1","AFG3L2","ENSG00000121057","AKAP1",0.333333333333333,1
"7539","HSPD1","AFG3L2","ENSG00000004455","AK2",0.166666666666667,1
"7540","HSPD1","AFG3L2","ENSG00000175606","TMEM70",0.0833333333333333,1
"7541","HSPD1","AFG3L2","ENSG00000084092","NOA1",0.416666666666667,1
"7542","HSPD1","AFG3L2","ENSG00000050393","MCUR1",0.333333333333333,1
"7543","HSPD1","AFG3L2","ENSG00000132313","MRPL35",0.5,1
"7544","HSPD1","AFG3L2","ENSG00000148459","PDSS1",0.333333333333333,1
"7545","HSPD1","AFG3L2","ENSG00000005187","ACSM3",0.166666666666667,1
"7546","HSPD1","AFG3L2","ENSG00000156170","NDUFAF6",0.0833333333333333,1
"7547","HSPD1","AFG3L2","ENSG00000164466","SFXN1",0.416666666666667,1
"7548","HSPD1","AFG3L2","ENSG00000182512","GLRX5",0.0833333333333333,1
"7549","HSPD1","AFG3L2","ENSG00000181991","MRPS11",0.0833333333333333,1
"7550","HSPD1","AFG3L2","ENSG00000196236","XPNPEP3",0.166666666666667,1
"7551","HSPD1","AFG3L2","ENSG00000183032","SLC25A21",0.0833333333333333,1
"7552","HSPD1","AFG3L2","ENSG00000101166","PRELID3B",0.5,1
"7553","HSPD1","AFG3L2","ENSG00000119013","NDUFB3",0.166666666666667,1
"7554","HSPD1","AFG3L2","ENSG00000171766","GATM",0.0833333333333333,1
"7555","HSPD1","AFG3L2","ENSG00000016391","CHDH",0.0833333333333333,1
"7556","HSPD1","AFG3L2","ENSG00000103356","EARS2",0.583333333333333,1
"7557","HSPD1","AFG3L2","ENSG00000137106","GRHPR",0.0833333333333333,1
"7558","HSPD1","AFG3L2","ENSG00000103707","MTFMT",0.25,1
"7559","HSPD1","AFG3L2","ENSG00000049883","PTCD2",0.166666666666667,1
"7560","HSPD1","AFG3L2","ENSG00000093144","ECHDC1",0.0833333333333333,1
"7561","HSPD1","AFG3L2","ENSG00000112855","HARS2",0.25,1
"7562","HSPD1","AFG3L2","ENSG00000133835","HSD17B4",0.166666666666667,1
"7563","HSPD1","AFG3L2","ENSG00000003509","NDUFAF7",0.0833333333333333,1
"7564","HSPD1","AFG3L2","ENSG00000065154","OAT",0.0833333333333333,1
"7565","HSPD1","AFG3L2","ENSG00000146282","RARS2",0.0833333333333333,1
"7566","HSPD1","AFG3L2","ENSG00000147592","LACTB2",0.25,1
"7567","HSPD1","AFG3L2","ENSG00000170791","CHCHD7",0.0833333333333333,1
"7568","HSPD1","AFG3L2","ENSG00000182199","SHMT2",0.0833333333333333,1
"7569","HSPD1","AFG3L2","ENSG00000065911","MTHFD2",0.333333333333333,1
"7570","HSPD1","AFG3L2","ENSG00000176623","RMDN1",0.0833333333333333,1
"7571","HSPD1","AFG3L2","ENSG00000104687","GSR",0.25,1
"7572","HSPD1","AFG3L2","ENSG00000172171","TEFM",0.25,1
"7573","HSPD1","AFG3L2","ENSG00000100416","TRMU",0.0833333333333333,1
"7574","HSPD1","AFG3L2","ENSG00000175110","MRPS22",0.166666666666667,1
"7575","HSPD1","AFG3L2","ENSG00000002549","LAP3",0.166666666666667,1
"7576","HSPD1","AFG3L2","ENSG00000148672","GLUD1",0.0833333333333333,1
"7577","HSPD1","AFG3L2","ENSG00000151413","NUBPL",0.166666666666667,1
"7578","HSPD1","AFG3L2","ENSG00000083099","LYRM2",0.166666666666667,1
"7579","HSPD1","AFG3L2","ENSG00000108064","TFAM",0.583333333333333,1
"7580","HSPD1","AFG3L2","ENSG00000059573","ALDH18A1",0.166666666666667,1
"7581","HSPD1","AFG3L2","ENSG00000151093","OXSM",0.0833333333333333,1
"7582","HSPD1","AFG3L2","ENSG00000143374","TARS2",0.25,1
"7583","HSPD1","AFG3L2","ENSG00000136270","TBRG4",0.0833333333333333,1
"7584","HSPD1","AFG3L2","ENSG00000164983","TMEM65",0.0833333333333333,1
"7585","HSPD1","AFG3L2","ENSG00000162972","MAIP1",0.416666666666667,1
"7586","HSPD1","AFG3L2","ENSG00000181061","HIGD1A",0.0833333333333333,1
"7587","HSPD1","AFG3L2","ENSG00000174109","C16ORF91",0.0833333333333333,1
"7588","HSPD1","AFG3L2","ENSG00000116882","HAO2",0.0833333333333333,1
"7589","HSPD1","AFG3L2","ENSG00000164209","SLC25A46",0.0833333333333333,1
"7590","HSPD1","AFG3L2","ENSG00000240857","RDH14",0.25,1
"7591","HSPD1","AFG3L2","ENSG00000068120","COASY",0.0833333333333333,1
"7592","HSPD1","AFG3L2","ENSG00000167699","GLOD4",0.166666666666667,1
"7593","HSPD1","AFG3L2","ENSG00000258429","PDF",0.166666666666667,1
"7594","HSPD1","AFG3L2","ENSG00000123213","NLN",0.5,1
"7595","HSPD1","AFG3L2","ENSG00000164904","ALDH7A1",0.166666666666667,1
"7596","HSPD1","AFG3L2","ENSG00000069998","HDHD5",0.166666666666667,1
"7597","HSPD1","AFG3L2","ENSG00000184903","IMMP2L",0.0833333333333333,1
"7598","HSPD1","AFG3L2","ENSG00000154719","MRPL39",0.0833333333333333,1
"7599","HSPD1","AFG3L2","ENSG00000120992","LYPLA1",0.333333333333333,1
"7600","HSPD1","AFG3L2","ENSG00000112031","MTRF1L",0.166666666666667,1
"7601","HSPD1","AFG3L2","ENSG00000130299","GTPBP3",0.166666666666667,1
"7602","HSPD1","AFG3L2","ENSG00000119673","ACOT2",0.0833333333333333,1
"7603","HSPD1","AFG3L2","ENSG00000117528","ABCD3",0.0833333333333333,1
"7604","HSPD1","AFG3L2","ENSG00000166816","LDHD",0.0833333333333333,1
"7605","HSPD1","AFG3L2","ENSG00000278845","MRPL45",0.5,1
"7606","HSPD1","AFG3L2","ENSG00000123472","ATPAF1",0.0833333333333333,1
"7607","HSPD1","AFG3L2","ENSG00000163626","COX18",0.166666666666667,1
"7608","HSPD1","AFG3L2","ENSG00000080819","CPOX",0.166666666666667,1
"7609","HSPD1","AFG3L2","ENSG00000112992","NNT",0.333333333333333,1
"7610","HSPD1","AFG3L2","ENSG00000155380","SLC16A1",0.25,1
"7611","HSPD1","AFG3L2","ENSG00000102910","LONP2",0.0833333333333333,1
"7612","HSPD1","AFG3L2","ENSG00000184047","DIABLO",0.416666666666667,1
"7613","HSPD1","AFG3L2","ENSG00000176894","PXMP2",0.25,1
"7614","HSPD1","AFG3L2","ENSG00000113492","AGXT2",0.166666666666667,1
"7615","HSPD1","AFG3L2","ENSG00000240303","ACAD11",0.0833333333333333,1
"7616","HSPD1","AFG3L2","ENSG00000241935","HOGA1",0.0833333333333333,1
"7617","HSPD1","AFG3L2","ENSG00000182768","NGRN",0.0833333333333333,1
"7618","HSPD1","AFG3L2","ENSG00000179152","TCAIM",0.0833333333333333,1
"7619","HSPD1","AFG3L2","ENSG00000140905","GCSH",0.25,1
"7620","HSPD1","AFG3L2","ENSG00000132837","DMGDH",0.166666666666667,1
"7621","HSPD1","AFG3L2","ENSG00000141391","PRELID3A",0.0833333333333333,1
"7622","HSPD1","AFG3L2","ENSG00000154174","TOMM70",0.416666666666667,1
"7623","HSPD1","AFG3L2","ENSG00000180185","FAHD1",0.166666666666667,1
"7624","HSPD1","AFG3L2","ENSG00000156026","MCU",0.0833333333333333,1
"7625","HSPD1","AFG3L2","ENSG00000014641","MDH1",0.333333333333333,1
"7626","HSPD1","AFG3L2","ENSG00000081791","KIAA0141",0.0833333333333333,1
"7627","HSPD1","AFG3L2","ENSG00000138399","FASTKD1",0.333333333333333,1
"7628","HSPD1","AFG3L2","ENSG00000144908","ALDH1L1",0.0833333333333333,1
"7629","HSPD1","AFG3L2","ENSG00000138029","HADHB",0.416666666666667,1
"7630","HSPD1","AFG3L2","ENSG00000043514","TRIT1",0.0833333333333333,1
"7631","HSPD1","AFG3L2","ENSG00000164933","SLC25A32",0.166666666666667,1
"7632","HSPD1","AFG3L2","ENSG00000124608","AARS2",0.0833333333333333,1
"7633","HSPD1","AFG3L2","ENSG00000006744","ELAC2",0.0833333333333333,1
"7634","HSPD1","AFG3L2","ENSG00000065833","ME1",0.0833333333333333,1
"7635","HSPD1","AFG3L2","ENSG00000169230","PRELID1",0.0833333333333333,1
"7636","HSPD1","AFG3L2","ENSG00000075303","SLC25A40",0.166666666666667,1
"7637","HSPD1","AFG3L2","ENSG00000175806","MSRA",0.0833333333333333,1
"7638","HSPD1","AFG3L2","ENSG00000131473","ACLY",0.5,1
"7639","HSPD1","AFG3L2","ENSG00000152620","NADK2",0.25,1
"7640","HSPD1","AFG3L2","ENSG00000159399","HK2",0.0833333333333333,1
"7641","HSPD1","AFG3L2","ENSG00000278540","ACACA",0.25,1
"7642","HSPD1","AFG3L2","ENSG00000183044","ABAT",0.0833333333333333,1
"7643","HSPD1","AFG3L2","ENSG00000112294","ALDH5A1",0.166666666666667,1
"7644","HSPD1","AFG3L2","ENSG00000035141","FAM136A",0.166666666666667,1
"7645","HSPD1","AFG3L2","ENSG00000175768","TOMM5",0.0833333333333333,1
"7646","HSPD1","AFG3L2","ENSG00000105220","GPI",0.416666666666667,1
"7647","HSPD1","AFG3L2","ENSG00000107537","PHYH",0.25,1
"7648","HSPD1","AFG3L2","ENSG00000198015","MRPL42",0.5,1
"7649","HSPD1","AFG3L2","ENSG00000124532","MRS2",0.333333333333333,1
"7650","HSPD1","AFG3L2","ENSG00000111911","HINT3",0.166666666666667,1
"7651","HSPD1","AFG3L2","ENSG00000128694","OSGEPL1",0.166666666666667,1
"7652","HSPD1","AFG3L2","ENSG00000132463","GRSF1",0.583333333333333,1
"7653","HSPD1","AFG3L2","ENSG00000204568","MRPS18B",0.25,1
"7654","HSPD1","AFG3L2","ENSG00000121691","CAT",0.166666666666667,1
"7655","HSPD1","AFG3L2","ENSG00000135002","RFK",0.0833333333333333,1
"7656","HSPD1","AFG3L2","ENSG00000084090","STARD7",0.75,1
"7657","HSPD1","AFG3L2","ENSG00000111666","CHPT1",0.166666666666667,1
"7658","HSPD1","AFG3L2","ENSG00000113845","TIMMDC1",0.0833333333333333,1
"7659","HSPD1","AFG3L2","ENSG00000007202","KIAA0100",0.0833333333333333,1
"7660","HSPD1","AFG3L2","ENSG00000126858","RHOT1",0.166666666666667,1
"7661","HSPD1","AFG3L2","ENSG00000136371","MTHFS",0.166666666666667,1
"7662","HSPD1","AFG3L2","ENSG00000108439","PNPO",0.416666666666667,1
"7663","HSPD1","AFG3L2","ENSG00000138413","IDH1",0.166666666666667,1
"7664","HSPD1","AFG3L2","ENSG00000130348","QRSL1",0.25,1
"7665","HSPD1","AFG3L2","ENSG00000184117","NIPSNAP1",0.416666666666667,1
"7666","HSPD1","AFG3L2","ENSG00000106105","GARS",0.0833333333333333,1
"7667","HSPD1","AFG3L2","ENSG00000171612","SLC25A33",0.25,1
"7668","HSPD1","AFG3L2","ENSG00000162396","PARS2",0.166666666666667,1
"7669","HSPD1","AFG3L2","ENSG00000125166","GOT2",0.166666666666667,1
"7670","HSPD1","AFG3L2","ENSG00000196290","NIF3L1",0.333333333333333,1
"7671","HSPD1","AFG3L2","ENSG00000165792","METTL17",0.0833333333333333,1
"7672","HSPD1","AFG3L2","ENSG00000107951","MTPAP",0.333333333333333,1
"7673","HSPD1","AFG3L2","ENSG00000164051","CCDC51",0.25,1
"7674","HSPD1","AFG3L2","ENSG00000087470","DNM1L",0.416666666666667,1
"7675","HSPD1","AFG3L2","ENSG00000078618","NRDC",0.166666666666667,1
"7676","HSPD1","AFG3L2","ENSG00000117481","NSUN4",0.0833333333333333,1
"7677","HSPD1","AFG3L2","ENSG00000145354","CISD2",0.0833333333333333,1
"7678","HSPD1","AFG3L2","ENSG00000168710","AHCYL1",0.166666666666667,1
"7679","HSPD1","AFG3L2","ENSG00000136783","NIPSNAP3A",0.0833333333333333,1
"7680","HSPD1","AFG3L2","ENSG00000186205","MTARC1",0.25,1
"7681","HSPD1","AFG3L2","ENSG00000151726","ACSL1",0.166666666666667,1
"7682","HSPD1","AFG3L2","ENSG00000103160","HSDL1",0.0833333333333333,1
"7683","HSPD1","AFG3L2","ENSG00000213965","NUDT19",0.25,1
"7684","HSPD1","AFG3L2","ENSG00000247077","PGAM5",0.583333333333333,1
"7685","HSPD1","AFG3L2","ENSG00000256269","HMBS",0.0833333333333333,1
"7686","HSPD1","AFG3L2","ENSG00000115944","COX7A2L",0.0833333333333333,1
"7687","HSPD1","AFG3L2","ENSG00000156469","MTERF3",0.166666666666667,1
"7688","HSPD1","AFG3L2","ENSG00000169710","FASN",0.0833333333333333,1
"7689","HSPD1","AFG3L2","ENSG00000144120","TMEM177",0.0833333333333333,1
"7690","HSPD1","AFG3L2","ENSG00000198431","TXNRD1",0.25,1
"7691","HSPD1","AFG3L2","ENSG00000185875","THNSL1",0.25,1
"7692","HSPD1","AFG3L2","ENSG00000160752","FDPS",0.166666666666667,1
"7693","HSPD1","AFG3L2","ENSG00000067064","IDI1",0.166666666666667,1
"7694","HSPD1","AFG3L2","ENSG00000204842","ATXN2",0.0833333333333333,1
"7695","HSPD1","AFG3L2","ENSG00000066855","MTFR1",0.416666666666667,1
"7696","HSPD1","AFG3L2","ENSG00000153904","DDAH1",0.0833333333333333,1
"7697","HSPD1","AFG3L2","ENSG00000099968","BCL2L13",0.166666666666667,1
"7698","HSPD1","AFG3L2","ENSG00000174173","TRMT10C",0.25,1
"7699","HSPD1","AFG3L2","ENSG00000107815","TWNK",0.333333333333333,1
"7700","HSPD1","AFG3L2","ENSG00000168288","MMADHC",0.416666666666667,1
"7701","HSPD1","AFG3L2","ENSG00000141447","OSBPL1A",0.0833333333333333,1
"7702","HSPD1","AFG3L2","ENSG00000160957","RECQL4",0.0833333333333333,1
"7703","HSPD1","AFG3L2","ENSG00000076248","UNG",0.5,1
"7704","HSPD1","AFG3L2","ENSG00000151552","QDPR",0.166666666666667,1
"7705","HSPD1","AFG3L2","ENSG00000105793","GTPBP10",0.333333333333333,1
"7706","HSPD1","AFG3L2","ENSG00000113407","TARS",0.333333333333333,1
"7707","HSPD1","AFG3L2","ENSG00000167996","FTH1",0.0833333333333333,1
"7708","HSPD1","AFG3L2","ENSG00000100902","PSMA6",0.25,1
"7709","HSPD1","AFG3L2","ENSG00000111737","RAB35",0.0833333333333333,1
"7710","HSPD1","AFG3L2","ENSG00000134056","MRPS36",0.0833333333333333,1
"7711","HSPD1","AFG3L2","ENSG00000172840","PDP2",0.25,1
"7712","HSPD1","AFG3L2","ENSG00000155189","AGPAT5",0.333333333333333,1
"7713","HSPD1","AFG3L2","ENSG00000122729","ACO1",0.25,1
"7714","HSPD1","AFG3L2","ENSG00000100714","MTHFD1",0.666666666666667,1
"7715","HSPD1","AFG3L2","ENSG00000107745","MICU1",0.0833333333333333,1
"7716","HSPD1","AFG3L2","ENSG00000118246","FASTKD2",0.666666666666667,1
"7717","HSPD1","AFG3L2","ENSG00000184857","TMEM186",0.25,1
"7718","HSPD1","AFG3L2","ENSG00000147471","PLPBP",0.0833333333333333,1
"7719","HSPD1","AFG3L2","ENSG00000241973","PI4KA",0.0833333333333333,1
"7720","HSPD1","AFG3L2","ENSG00000138035","PNPT1",0.583333333333333,1
"7721","HSPD1","AFG3L2","ENSG00000171865","RNASEH1",0.416666666666667,1
"7722","HSPD1","AFG3L2","ENSG00000116171","SCP2",0.166666666666667,1
"7723","HSPD1","AFG3L2","ENSG00000111696","NT5DC3",0.0833333333333333,1
"7724","HSPD1","AFG3L2","ENSG00000088179","PTPN4",0.0833333333333333,1
"7725","HSPD1","AFG3L2","ENSG00000161533","ACOX1",0.0833333333333333,1
"7726","HSPD1","AFG3L2","ENSG00000111716","LDHB",0.333333333333333,1
"7727","HSPD1","AFG3L2","ENSG00000143627","PKLR",0.166666666666667,1
"7728","HSPD1","AFG3L2","ENSG00000116771","AGMAT",0.25,1
"7729","HSPD1","AFG3L2","ENSG00000170502","NUDT9",0.0833333333333333,1
"7730","HSPD1","AFG3L2","ENSG00000122687","MRM2",0.0833333333333333,1
"7731","HSPD1","AFG3L2","ENSG00000030110","BAK1",0.0833333333333333,1
"7732","HSPD1","AFG3L2","ENSG00000102967","DHODH",0.0833333333333333,1
"7733","HSPD1","AFG3L2","ENSG00000182810","DDX28",0.166666666666667,1
"7734","HSPD1","AFG3L2","ENSG00000109180","OCIAD1",0.0833333333333333,1
"7735","HSPD1","AFG3L2","ENSG00000123600","METTL8",0.25,1
"7736","HSPD1","AFG3L2","ENSG00000165526","RPUSD4",0.0833333333333333,1
"7737","HSPD1","AFG3L2","ENSG00000162851","TFB2M",0.5,1
"7738","HSPD1","AFG3L2","ENSG00000198060","MARCHF5",0.166666666666667,1
"7739","HSPD1","AFG3L2","ENSG00000112234","FBXL4",0.0833333333333333,1
"7740","HSPD1","AFG3L2","ENSG00000137824","RMDN3",0.0833333333333333,1
"7741","HSPD1","AFG3L2","ENSG00000132763","MMACHC",0.0833333333333333,1
"7742","HSPD1","AFG3L2","ENSG00000116791","CRYZ",0.0833333333333333,1
"7743","HSPD1","AFG3L2","ENSG00000183010","PYCR1",0.0833333333333333,1
"7744","HSPD1","AFG3L2","ENSG00000185973","TMLHE",0.25,1
"7745","HSPD1","AFG3L2","ENSG00000173726","TOMM20",0.416666666666667,1
"7746","HSPD1","AFG3L2","ENSG00000162377","COA7",0.666666666666667,1
"7747","HSPD1","AFG3L2","ENSG00000100335","MIEF1",0.333333333333333,1
"7748","HSPD1","AFG3L2","ENSG00000215251","FASTKD5",0.416666666666667,1
"7749","HSPD1","AFG3L2","ENSG00000113643","RARS",0.25,1
"7750","HSPD1","AFG3L2","ENSG00000054523","KIF1B",0.0833333333333333,1
"7751","HSPD1","AFG3L2","ENSG00000106603","COA1",0.0833333333333333,1
"7752","HSPD1","AFG3L2","ENSG00000089163","SIRT4",0.0833333333333333,1
"7753","HSPD1","AFG3L2","ENSG00000174840","PDE12",0.333333333333333,1
"7754","HSPD1","AFG3L2","ENSG00000169519","METTL15",0.166666666666667,1
"7755","HSPD1","AFG3L2","ENSG00000125779","PANK2",0.0833333333333333,1
"7756","HSPD1","AFG3L2","ENSG00000167112","TRUB2",0.0833333333333333,1
"7757","HSPD1","AFG3L2","ENSG00000174928","C3ORF33",0.0833333333333333,1
"7758","HSPD1","AFG3L2","ENSG00000197157","SND1",0.25,1
"7759","HSPD1","AFG3L2","ENSG00000135624","CCT7",0.0833333333333333,1
"7760","HSPD1","AFG3L2","ENSG00000128050","PAICS",0.5,1
"7761","HSPD1","AFG3L2","ENSG00000274523","RCC1L",0.0833333333333333,1
"7762","HSPD1","AFG3L2","ENSG00000222011","FAM185A",0.0833333333333333,1
"7763","HSPD1","AFG3L2","ENSG00000033050","ABCF2",0.25,1
"7764","HSPD1","AFG3L2","ENSG00000152683","SLC30A6",0.333333333333333,1
"7765","HSPD1","AFG3L2","ENSG00000127989","MTERF1",0.0833333333333333,1
"7766","HSPD1","AFG3L2","ENSG00000197208","SLC22A4",0.0833333333333333,1
"7767","HSPD1","AFG3L2","ENSG00000008405","CRY1",0.0833333333333333,1
"7768","HSPD1","AFG3L2","ENSG00000125871","MGME1",0.0833333333333333,1
"7769","HSPD1","AFG3L2","ENSG00000104412","EMC2",0.25,1
"7770","HSPD1","AFG3L2","ENSG00000101084","C20ORF24",0.0833333333333333,1
"7771","HSPD1","AFG3L2","ENSG00000266412","NCOA4",0.25,1
"7772","HSPD1","AFG3L2","ENSG00000006530","AGK",0.0833333333333333,1
"7773","HSPD1","AFG3L2","ENSG00000025772","TOMM34",0.0833333333333333,1
"7774","HSPD1","AFG3L2","ENSG00000064012","CASP8",0.0833333333333333,1
"7775","HSPD1","AFG3L2","ENSG00000170632","ARMC10",0.0833333333333333,1
"7776","HSPD1","AFG3L2","ENSG00000158402","CDC25C",0.0833333333333333,1
"7777","HSPD1","AFG3L2","ENSG00000118508","RAB32",0.0833333333333333,1
"7778","HSPD1","AFG3L2","ENSG00000113384","GOLPH3",0.0833333333333333,1
"7779","HSPD1","AFG3L2","ENSG00000138078","PREPL",0.25,1
"7780","HSPD1","AFG3L2","ENSG00000124279","FASTKD3",0.25,1
"7781","HSPD1","AFG3L2","ENSG00000117906","RCN2",0.25,1
"7782","HSPD1","AFG3L2","ENSG00000153574","RPIA",0.166666666666667,1
"7783","HSPD1","AFG3L2","ENSG00000135862","LAMC1",0.0833333333333333,1
"7784","HSPD1","AFG3L2","ENSG00000129473","BCL2L2",0.0833333333333333,1
"7785","HSPD1","AFG3L2","ENSG00000138346","DNA2",0.166666666666667,1
"7786","HSPD1","AFG3L2","ENSG00000100601","ALKBH1",0.0833333333333333,1
"7787","HSPD1","AFG3L2","ENSG00000171103","TRMT61B",0.5,1
"7788","HSPD1","AFG3L2","ENSG00000107020","PLGRKT",0.0833333333333333,1
"7789","HSPD1","AFG3L2","ENSG00000178074","C2ORF69",0.5,1
"7790","HSPD1","AFG3L2","ENSG00000169504","CLIC4",0.0833333333333333,1
"7791","HSPD1","AFG3L2","ENSG00000066651","TRMT11",0.166666666666667,1
"7792","HSPD1","HTRA2","ENSG00000179091","CYC1",0.333333333333333,1
"7793","HSPD1","HTRA2","ENSG00000117118","SDHB",0.0833333333333333,1
"7794","HSPD1","HTRA2","ENSG00000073578","SDHA",0.0833333333333333,1
"7795","HSPD1","HTRA2","ENSG00000110871","COQ5",0.333333333333333,1
"7796","HSPD1","HTRA2","ENSG00000131828","PDHA1",0.0833333333333333,1
"7797","HSPD1","HTRA2","ENSG00000262814","MRPL12",0.25,1
"7798","HSPD1","HTRA2","ENSG00000105819","PMPCB",0.166666666666667,1
"7799","HSPD1","HTRA2","ENSG00000169021","UQCRFS1",0.0833333333333333,1
"7800","HSPD1","HTRA2","ENSG00000152234","ATP5A1",0.166666666666667,1
"7801","HSPD1","HTRA2","ENSG00000168291","PDHB",0.0833333333333333,1
"7802","HSPD1","HTRA2","ENSG00000140740","UQCRC2",0.0833333333333333,1
"7803","HSPD1","HTRA2","ENSG00000061794","MRPS35",0.0833333333333333,1
"7804","HSPD1","HTRA2","ENSG00000146701","MDH2",0.333333333333333,1
"7805","HSPD1","HTRA2","ENSG00000113048","MRPS27",0.0833333333333333,1
"7806","HSPD1","HTRA2","ENSG00000062485","CS",0.0833333333333333,1
"7807","HSPD1","HTRA2","ENSG00000138095","LRPPRC",0.166666666666667,1
"7808","HSPD1","HTRA2","ENSG00000119689","DLST",0.166666666666667,1
"7809","HSPD1","HTRA2","ENSG00000259494","MRPL46",0.0833333333333333,1
"7810","HSPD1","HTRA2","ENSG00000075415","SLC25A3",0.166666666666667,1
"7811","HSPD1","HTRA2","ENSG00000181610","MRPS23",0.416666666666667,1
"7812","HSPD1","HTRA2","ENSG00000110955","ATP5B",0.0833333333333333,1
"7813","HSPD1","HTRA2","ENSG00000166260","COX11",0.166666666666667,1
"7814","HSPD1","HTRA2","ENSG00000134809","TIMM10",0.0833333333333333,1
"7815","HSPD1","HTRA2","ENSG00000112651","MRPL2",0.0833333333333333,1
"7816","HSPD1","HTRA2","ENSG00000248098","BCKDHA",0.0833333333333333,1
"7817","HSPD1","HTRA2","ENSG00000173660","UQCRH",0.0833333333333333,1
"7818","HSPD1","HTRA2","ENSG00000050426","LETMD1",0.0833333333333333,1
"7819","HSPD1","HTRA2","ENSG00000014919","COX15",0.0833333333333333,1
"7820","HSPD1","HTRA2","ENSG00000084754","HADHA",0.0833333333333333,1
"7821","HSPD1","HTRA2","ENSG00000157184","CPT2",0.0833333333333333,1
"7822","HSPD1","HTRA2","ENSG00000101365","IDH3B",0.0833333333333333,1
"7823","HSPD1","HTRA2","ENSG00000011376","LARS2",0.0833333333333333,1
"7824","HSPD1","HTRA2","ENSG00000148090","AUH",0.0833333333333333,1
"7825","HSPD1","HTRA2","ENSG00000163541","SUCLG1",0.25,1
"7826","HSPD1","HTRA2","ENSG00000106077","ABHD11",0.0833333333333333,1
"7827","HSPD1","HTRA2","ENSG00000091140","DLD",0.0833333333333333,1
"7828","HSPD1","HTRA2","ENSG00000159111","MRPL10",0.416666666666667,1
